#Frame     RMS_M1_NMR RMS_H9M1_NMR   RMS_M2_NMR RMS_H9M2_NMR RMS_Heavy_NMR RMS_Backbone_NMR RMS_Dimer_Int_NMR RMS_Key_Int_NMR  RMS_M1_XTAL RMS_H9M1_XTAL  RMS_M2_XTAL RMS_H9M2_XTAL RMS_Heavy_XTAL RMS_Backbone_XTAL RMS_Dimer_Int_XTAL RMS_Key_Int_XTAL   RMS_M1_HEX RMS_H9M1_HEX   RMS_M2_HEX RMS_H9M2_HEX RMS_Heavy_HEX RMS_Backbone_HEX RMS_Dimer_Int_HEX RMS_Key_Int_HEX  RMS_M1_PENT RMS_H9M1_PENT  RMS_M2_PENT RMS_H9M2_PENT RMS_Heavy_PENT RMS_Backbone_PENT RMS_Dimer_Int_PENT RMS_Key_Int_PENT     c2_angle helix_angle_3pt   o_angle_m1   o_angle_m2          RoG      RoG-cut   Total_SASA Num_Inter_Contacts[native] Num_Inter_Contacts[nonnative] Num_Intra_Contacts[native] Num_Intra_Contacts[nonnative] M1-E175-Oe_M2-W184-He1 M2-E175-Oe_M1-W184-He1 M1-E175-Oe_M1-T148-HG1 M2-E175-Oe_M2-T148-HG1    M1-M2-COM    M1-M2-L46       phi:32       psi:32      chi1:32      chi2:32      chi3:32      phi:120      psi:120     chi1:120     chi2:120     chi3:120
      11       4.0761       3.3847       5.1763       4.3510        2.4264           1.8933            1.8913          1.2033      10.6554        6.9457      11.5918        7.4477         4.9162            4.8857             3.4723           2.1749       4.7643       2.7421       8.3317       5.6599        3.0352           2.5861            2.0680          1.5125       7.9352        3.6086       7.4158        5.8332         3.4402            3.0059             1.7799           1.2296      63.1403        108.5187      40.8710      37.9604      19.9926      17.3053   12469.6774                         42                           194                       4886                          1372                 4.3133                 6.4231                 6.0316                 2.2248      25.0176      14.8312     -62.6938     144.6958    -162.9025      71.9998     -77.7155     -82.2792     159.9417     -76.1018     -53.0445     -35.5869
      12       3.7284       2.5436       7.4686       4.9915        2.7636           2.3312            1.9377          0.9316      10.4545        6.6169      13.6725        8.2622         5.4439            5.3817             3.7971           2.8258       5.3483       2.8382      10.6870       6.4064        3.5999           3.1885            2.2057          1.0155       8.5006        3.6969       8.9856        5.8107         3.4868            3.0187             1.2719           0.4228      62.4758        114.4165      42.9321      37.3773      20.2366      17.1668   12614.7690                         31                           155                       4850                          1476                 6.1105                 5.4551                 6.4103                 1.7497      24.7583      14.7021     -77.1667     138.6316     -60.9055     -77.9326      72.5868     -72.2048     153.8680     -72.6299     -51.3994     -23.9507
      13       3.5506       2.4286       6.2880       4.8640        2.5459           2.0412            1.9321          1.0364       9.7669        6.3602      12.0671        7.8290         4.8536            4.7670             3.7238           2.7646       5.3529       2.7109       9.6057       6.2221        3.2981           2.8750            2.1888          1.2512       9.1925        4.3101       7.3539        4.9116         3.4340            2.9987             1.6030           0.7652      62.4225        116.2717      41.9693      35.2599      20.0798      16.9062   12319.1608                         34                           146                       4855                          1495                 5.1168                 6.0034                 5.6089                 1.9796      24.2989      14.6733     -82.5363     165.6902     -61.9524     -67.5527      68.5317     -67.0109     153.7151     -73.5035     -55.5038     -29.9109
      14       4.4154       3.8840       5.2143       4.4052        2.3740           1.8865            1.8838          0.9285      10.8680        7.2536      11.4935        7.3047         4.8950            4.8815             3.5790           2.8101       5.0336       3.2792       8.2651       5.5641        3.0305           2.6263            1.9743          1.1605       7.3735        4.0880       7.5413        6.2486         3.3230            2.8708             1.7751           0.5329      56.8111        113.7104      42.6749      40.9296      19.7761      16.9885   12564.1857                         47                           142                       4895                          1412                 5.0323                 4.5222                 6.0604                 1.9304      24.3918      14.9615     -76.3256     174.8302     -67.3662     -85.1524    -118.0280     -85.8992     163.5941     -72.7524     -48.9837     -21.4228
      15       4.6014       3.0064       5.3535       3.8149        2.4501           1.9772            1.9283          0.8851      11.3148        6.7619      11.8693        7.3267         5.1798            5.0976             3.6892           2.7044       5.2454       2.8228       8.5224       5.1448        3.1824           2.7642            2.0362          1.0807       6.2878        3.8173       6.5849        4.4608         2.8253            2.4311             1.5015           0.4997      62.5207        114.4077      36.9440      38.5786      19.8591      16.8618   12476.6220                         34                           195                       4855                          1483                 7.0228                 5.1342                 5.9606                 1.7440      24.0811      14.1881     -81.0382     163.7395     -60.4918     -81.9352     -66.0174     -78.3491     153.5835     -68.5554     -72.3250     -18.0784
      16       3.7741       2.5876       6.0428       4.4839        2.4732           2.0433            1.9226          0.8758      10.7216        6.4891      12.4493        7.9812         5.1409            5.0815             3.7426           2.7411       5.0890       2.3180       9.4494       5.9419        3.2867           2.9193            2.0707          1.0291       7.7251        3.8598       7.1467        4.5553         3.1168            2.6927             1.4961           0.5391      62.9741        114.2854      40.4888      38.3456      20.1765      17.0615   12982.7547                         49                           158                       4922                          1443                 6.7672                 5.0106                 5.6397                 1.6842      24.5836      14.4622     -94.5122     164.1401     -71.7756     -63.4509     -69.0880     -54.3706     143.8053     -72.5396     -70.7371     -22.7261
      17       3.5940       2.9653       6.2902       5.1403        2.5552           2.0789            2.1009          0.9807      10.2200        6.4619      12.3248        8.3764         5.0294            4.9663             3.8318           2.7465       4.3577       2.6224       9.5507       6.6402        3.2565           2.8457            2.3512          1.1565       7.4405        3.0779       7.6244        4.8397         3.3808            3.0177             1.4096           0.6456      63.1475        113.0617      41.9727      39.1638      19.7796      16.9980   12395.5556                         32                           184                       4876                          1491                 5.9315                 5.3156                 5.5531                 2.2200      24.3411      14.6652     -80.0845     150.6955     -60.8024     -92.1031     -74.5591     -80.3992     155.1846     -74.5440     -71.8204     -15.7426
      18       4.5946       3.3432       5.5785       4.2898        2.5087           2.0246            2.0458          0.8957      11.1184        6.9490      12.1665        7.8509         5.2217            5.1805             3.8393           2.8763       4.4675       2.6615       8.6216       5.6898        3.0531           2.6725            2.0933          0.7666       6.0025        2.7996       7.1243        4.4345         2.9681            2.5316             1.5371           0.5654      61.8847        108.8199      39.7891      40.9556      19.6131      17.1611   12333.6768                         27                           173                       4789                          1492                 6.6163                 5.4049                 5.5292                 2.2304      24.6338      14.3840     -67.5065     158.5489     -61.9091     -53.5342     -74.8913     -60.6111     137.0790     -74.0240     -53.6378     116.8159
      19       5.2137       3.6356       5.7380       4.3475        2.7043           2.2636            2.4416          0.9995      12.2227        7.4933      12.5683        8.1039         5.5449            5.5444             4.2019           2.8772       5.5153       3.2502       8.9215       5.7675        3.3101           2.9645            2.5234          0.9857       5.8301        3.1352       6.4262        4.0605         2.9752            2.5038             1.6941           0.6924      69.0825        111.4866      41.7183      39.5480      19.5668      17.2833   12387.5317                         41                           175                       4883                          1543                 5.7759                 5.0864                 6.1258                 1.9394      25.1060      14.6847     -80.6801     150.2741     -71.3792     -69.4522     -65.1238     -55.8466     131.5128     -81.6317     -63.7656     144.4365
      20       7.3035       4.2127       4.2607       3.5340        2.8395           2.4305            2.2885          0.8673      13.2347        7.5506      11.1963        7.7029         5.5550            5.5946             4.0688           2.7513       6.2068       3.6068       6.5539       4.8204        3.0158           2.7433            2.4033          0.9979       4.1161        2.0374       5.4462        4.3113         2.6931            2.2534             1.4696           0.3375      65.9640        113.1568      40.2725      43.3605      19.1518      17.2627   12112.9170                         43                           147                       4902                          1568                 8.8438                 5.0385                 6.4451                 2.1417      25.0283      14.9749     -68.6267     127.1073     -70.4940     -71.3077      36.4069     -49.4886     135.1586    -169.7128      54.2826    -150.4280
      21       6.0359       3.8174       5.5143       4.2406        2.7305           2.3872            2.1642          0.8694      12.8650        7.3669      12.4298        8.1440         5.6579            5.6656             3.9817           2.6697       5.8448       3.1416       8.6351       5.7363        3.2972           2.9748            2.3566          0.8838       4.6180        2.5407       5.6995        4.0508         2.6366            2.1565             1.5691           0.5224      70.0692        111.8778      40.2137      41.6211      19.2598      17.3090   11981.9504                         52                           198                       4848                          1548                 9.1246                 3.2029                 7.0741                 2.3226      25.2283      15.2257     -97.7069    -177.2099     -69.7277     -47.5154     -77.1813     -50.0556     132.4414     178.1653      37.2468      47.9029
      22       6.0597       4.1761       5.9690       4.5103        2.8684           2.6033            2.3404          0.9299      12.6648        7.5682      13.0136        8.6520         5.8625            5.9735             4.1780           2.7905       5.4677       3.5167       8.8112       5.8571        3.2972           3.1424            2.4493          0.9519       6.2071        2.9236       7.6078        5.3347         3.2593            2.9517             1.6610           0.5871      71.8756        109.3597      42.2312      40.5978      19.8000      17.7613   12226.0831                         31                           126                       4883                          1460                 7.4176                 5.2748                 5.5070                 2.3530      26.2573      15.9412     -80.4277     133.3478     -69.4851     -58.7386     138.5365     -78.8396     128.0610    -169.1302      51.8169      47.2734
      23       5.4040       3.9581       7.9159       5.1774        3.1608           2.8117            2.4963          0.9424      12.6081        8.0791      14.6510        8.9871         6.1082            6.1868             4.2351           2.3899       5.7409       3.6185      10.9313       6.4924        3.7505           3.5411            2.5904          1.2733       7.2959        3.8460       9.4866        6.3210         3.6912            3.3924             1.7193           0.7847      72.4422        113.3482      46.4955      36.3013      19.8418      17.9296   12081.9087                         39                           176                       4792                          1598                 9.5650                 4.9632                 6.2335                 2.2109      26.6293      15.6992     -71.4932     141.9477     -63.2479     -50.1702     115.2807     -68.5045     147.4829    -175.2535      59.2672      66.9076
      24       4.5988       3.3128       6.5165       4.3586        2.7503           2.3297            2.1909          0.9232      11.4197        7.0522      13.1010        8.1301         5.5793            5.5838             3.9642           2.7203       4.5744       2.7994       9.2790       5.5740        3.1831           2.9624            2.2349          0.8371       7.2755        3.5043       8.9100        5.9509         3.5275            3.2946             1.6387           0.7503      67.6743        108.8388      41.9354      34.0236      19.3099      17.6329   11925.9264                         37                           197                       4862                          1641                 7.4656                 5.3606                 5.5406                 2.1827      25.8141      14.9571     -83.8983     125.9859     -66.5477     -62.7108     149.6473     -83.1951     157.7459    -174.0660      55.9737      81.5893
      25       6.8869       4.6226       6.4532       4.7271        3.0435           2.7357            2.3924          0.8979      13.1792        7.9075      13.3343        8.7004         5.9599            6.0426             4.1789           2.7917       5.9552       3.6825       9.1727       6.1267        3.3736           3.1866            2.4494          0.8624       6.0262        2.6623       8.3370        5.6669         3.3777            3.1294             1.5886           0.5785      70.5581        109.3850      42.0568      40.6400      19.8097      17.8276   12025.9838                         37                           176                       4884                          1634                 7.9518                 4.7052                 5.8273                 1.9397      26.3412      15.4925     -64.1734     137.3156     -74.7334     -48.3275     147.0228     -65.0524     145.1189    -159.6134      47.6603    -134.8385
      26       5.2746       3.6136       6.6575       4.7927        2.8567           2.5261            2.2841          0.9149      12.1942        7.2940      13.5330        8.7534         5.8565            5.8953             4.2175           2.8007       5.2968       3.1333       9.8305       6.3331        3.5079           3.2671            2.5089          0.8871       6.5061        3.0084       7.9281        4.9888         3.2979            3.0102             1.4797           0.6598      72.9835        106.9919      41.8161      38.9498      19.7657      17.6230   12290.9398                         46                           143                       4813                          1633                 7.2777                 4.9615                 5.8526                 2.1097      25.8188      15.3668     -52.4035     135.8604     -66.7447     -62.0126     147.7154     -72.6281     150.2818    -175.8309      62.1264    -131.1861
      27       4.9440       3.1044       4.3079       4.0243        2.7092           2.2611            1.9088          0.9360       9.3061        6.0809      10.3324        7.6015         4.7562            4.7060             3.7183           2.8775       4.3979       2.6276       6.8052       5.3720        2.9469           2.6688            1.8797          0.8083       9.3600        3.8614       7.5362        5.0547         3.9501            3.7561             1.5555           0.6446      59.5053        107.8979      37.6561      35.7334      19.2813      17.3038   12152.6919                         38                           148                       4838                          1622                 7.0701                 4.8466                 5.6201                 2.2914      24.7662      14.3050     -58.4852     158.9480     -72.3767     -45.1995     145.3674     -54.6346     128.8675    -175.9247      68.2304    -155.3803
      28       7.5443       4.3761       6.1941       3.9655        3.1607           2.8261            2.4421          0.7773      14.0500        8.0494      13.2499        8.1935         6.1986            6.2424             4.3118           2.7112       6.8508       4.0071       8.7998       5.3378        3.6109           3.3549            2.6307          0.9412       4.6915        2.7974       7.4112        4.8565         3.0178            2.7770             1.7622           0.6114      72.9345        112.4432      41.2878      41.6557      19.5624      17.6618   12351.0228                         50                           147                       4930                          1493                 8.3702                 5.1010                 5.9759                 2.3530      25.7122      15.0979     -71.3489     140.2341     -69.0410     -64.8538       1.5170     -82.6786     133.9207     167.7454      79.5869    -179.7239
      29       5.7425       3.7720       5.2749       4.3341        2.7328           2.2958            2.1566          0.8614      12.3455        7.3932      12.2607        8.2463         5.5973            5.5781             4.0890           2.7867       5.2524       2.9471       8.2059       5.7971        3.2492           2.9306            2.2954          0.9011       5.7825        2.7491       6.8716        4.7648         3.1793            2.9127             1.6937           0.6179      67.1291        108.6677      41.4200      42.7726      19.4828      17.5163   12342.1702                         54                           124                       4923                          1542                 8.3733                 4.3153                 6.0718                 2.4098      25.5234      15.1235     -76.7812     158.8177     -54.8489     -63.7054      -3.3898     -63.2886     127.0602    -178.4863      60.7160     175.9484
      30       6.3165       3.8154       4.9421       3.9954        2.8479           2.4452            2.3300          0.9513      11.4297        6.8230      11.4060        8.1395         5.3423            5.3304             4.1856           2.7491       5.1993       3.1162       7.2957       5.3439        3.1323           2.8873            2.4508          0.7196       7.5839        3.1608       7.9142        5.0090         3.6731            3.4951             1.7598           0.6245      64.7799        109.4438      40.1364      41.8493      19.4475      17.4821   12553.8492                         34                           128                       4836                          1548                 8.8850                 4.6662                 5.8869                 2.4522      25.2272      15.1036     -72.6830     155.9108     -57.5113     -68.4630     -22.4249     -73.9654     157.7933     176.6081      61.2954     128.5037
      31       5.1207       3.0534       4.6827       3.6207        2.5822           2.1818            1.8771          0.7813      11.0052        6.5430      11.1574        7.4657         5.1388            5.1720             3.7724           2.7550       4.3522       2.4781       6.9933       4.7064        2.8928           2.6630            2.0027          0.7998       6.9729        3.0524       7.7025        5.6220         3.4500            3.1302             1.5281           0.5110      62.6384        110.6817      39.9839      40.2967      19.2782      17.3395   12274.3062                         46                           143                       4827                          1484                 7.2021                 4.2486                 5.6316                 2.4284      24.8894      14.9238     -76.2225     142.5232     -67.3599     -54.7148     -21.3833     -76.3291     130.0874     179.6127      53.0844     107.4450
      32       4.8470       3.4260       5.0055       4.1133        2.7340           2.3660            2.1841          0.9817      11.8510        7.4750      12.1288        8.0558         5.5708            5.5611             4.1095           2.8039       4.9227       3.3149       8.1194       5.4423        3.2184           2.9907            2.2853          0.9547       6.6321        3.6074       6.1997        4.9427         3.2214            2.9339             1.5436           0.4093      71.1946        117.0955      39.5416      41.3687      19.9530      17.6060   12713.1795                         37                           152                       4823                          1554                 7.6641                 4.6724                 5.8265                 2.5628      25.8682      15.2065     -74.4622     147.3383     -43.8580     -64.0802      28.3037     -83.9277     137.8780     168.0652      61.5961     174.8785
      33       6.0272       3.6315       4.6464       4.2631        2.7577           2.4240            2.2474          0.9753      12.4432        7.0118      11.6808        8.2724         5.5432            5.5524             4.1033           2.8041       5.3874       2.9566       7.6493       5.7077        3.2100           2.9800            2.3976          0.9426       5.5007        2.7322       5.7408        4.4764         3.0987            2.7441             1.6080           0.5948      67.4249        108.7064      38.5323      42.1788      19.8067      17.4484   11977.0816                         52                           211                       4848                          1647                 7.6095                 2.9843                 5.3363                 2.1672      25.3959      14.9439     -59.8738     115.4481     -48.0249     -50.3798     -15.4789     -58.0204     129.2126     178.7986      55.2421       0.9159
      34       7.1227       3.8542       3.5803       3.3217        2.7701           2.3272            1.7353          1.0604      12.4662        6.6416      10.1580        7.1567         5.2334            5.1748             3.6407           2.9615       5.7625       2.8684       5.7189       4.4560        2.9223           2.6068            1.9851          0.6956       5.3238        2.1877       5.6618        5.1689         3.1331            2.8009             1.6038           0.7068      59.9452        108.1503      37.4732      39.9589      19.1599      17.1776   11769.5178                         56                           193                       4919                          1675                 6.7217                 2.7334                 5.2941                 1.9905      24.8018      14.0702     -84.9553     160.1882     -62.1189     -59.9960     -12.9537     -58.1818     126.5429     176.1157      83.3835       1.0597
      35       6.5626       3.8070       3.8941       3.6659        2.6685           2.2329            1.8975          0.8788      11.9225        6.7831      10.3479        7.3042         5.0780            5.0527             3.7017           2.8236       5.2743       2.7946       6.1694       4.7790        2.8688           2.5768            1.9709          0.7002       5.7477        2.1985       6.3660        5.6468         3.2471            2.9211             1.5154           0.4809      59.9703        110.3163      40.3918      43.1055      19.3200      17.1096   12058.1587                         53                           166                       4827                          1602                 7.5845                 2.8797                 5.9827                 1.8052      24.6504      14.6638     -84.9382     142.3993     -72.4839     -62.7091     -11.7408     -54.1461     130.7842    -175.0668      70.4722     -17.3476
      36       5.1590       3.3516       5.8843       4.3438        2.8404           2.4383            2.2134          0.8430      12.0993        7.2741      12.8290        8.2705         5.7184            5.6955             4.1566           2.8068       5.1836       2.9445       8.8874       5.6932        3.4049           3.1298            2.3378          0.8584       6.4113        3.4372       7.4275        5.1074         3.3122            2.9411             1.5471           0.3827      70.6048        113.4121      43.7453      39.0306      19.5822      17.5893   12270.4964                         54                           169                       4813                          1585                 7.3266                 4.4396                 5.5049                 1.8814      25.5588      15.2304     -71.4071     143.6961     -67.0982     -52.3895     -20.0636     -68.4229     142.8407    -169.3443      61.0449      63.1635
      37       5.5720       3.5374       5.0280       3.9450        2.7124           2.2970            2.1734          1.1136      12.5785        7.2983      12.2378        8.0769         5.7040            5.6842             4.0537           2.8728       5.2423       2.8221       8.1210       5.3316        3.2598           2.9486            2.2871          1.1277       5.8431        3.2236       6.3068        4.5370         3.1955            2.8787             1.6067           0.7389      73.5630        113.2720      36.8341      40.0582      19.6754      17.6457   11835.5719                         36                           155                       4837                          1766                 7.4874                 4.8980                 5.7875                 2.8737      25.9076      14.7981     -66.0797     135.6441     -69.9165     -45.6658     -23.4646     -57.3559     138.3182     170.4948      73.5700     164.7190
      38       6.7877       4.1566       6.1045       4.5966        3.1516           2.8235            2.6393          1.0287      13.5098        7.9103      13.1957        8.6274         6.0971            6.1544             4.4709           2.9372       6.3545       3.7021       9.1292       6.0647        3.6620           3.4248            2.8296          1.0619       5.1665        3.1502       6.8324        4.8486         3.2571            2.8540             2.0194           0.5960      73.5187        116.1441      42.7118      42.8734      19.6288      17.6702   11779.7459                         47                           163                       4821                          1718                 8.4447                 4.5507                 5.3630                 2.6214      25.7828      15.6221     -51.3323     148.1521     -57.7127     -60.5586       5.7258     -54.0689     137.4801     170.8983      72.0323     164.4938
      39       6.7354       4.0232       5.3155       3.9912        3.1162           2.7138            2.5246          0.9982      13.3457        7.5491      12.4204        8.1227         5.9939            5.9974             4.3367           2.8628       6.3339       3.6483       8.2282       5.3225        3.6316           3.3332            2.6885          1.0074       4.8090        3.0684       5.7099        3.9472         3.0752            2.6525             1.8852           0.5247      72.7394        112.6557      37.9835      38.5572      19.5206      17.4923   12037.8020                         40                           117                       4849                          1627                 8.6442                 4.5232                 5.6304                 2.5591      25.4164      14.9242     -69.7104     160.6556     -63.0406     -57.7992     170.5679     -74.7002     132.9270     168.8869      70.8892       0.7747
      40       7.0844       4.3548       4.9504       4.1556        3.0223           2.6118            2.5744          1.1357      13.3091        7.5588      11.8604        8.2274         5.7793            5.7720             4.3818           3.0017       6.2708       3.6275       7.7246       5.6060        3.4026           3.1083            2.7045          1.0532       4.5204        2.3943       5.6613        4.2589         3.0997            2.6998             1.9278           0.6921      67.5344        110.5076      39.7932      43.2041      19.6238      17.3907   11990.5010                         56                           173                       4915                          1665                 8.2939                 3.0276                 5.5317                 2.0695      25.2265      15.2860     -66.0911     142.8147     -62.8525     -56.3547     -27.9062     -56.6092     140.8260    -179.5585      59.5340       6.3416
      41       6.3678       3.9710       6.2060       4.4849        3.1590           2.8844            2.4598          0.9583      12.6170        7.3098      12.9848        8.4879         5.9290            5.9638             4.2482           2.8995       5.9767       3.7078       9.0617       5.8087        3.6831           3.4695            2.6176          0.7876       6.0293        3.1364       7.4833        5.4654         3.3802            3.0690             1.7684           0.4853      67.5712        112.1623      42.9487      41.0589      19.5665      17.5104   11727.6353                         41                           129                       4773                          1665                 8.0838                 3.9171                 5.5043                 2.5188      25.4231      15.5018     -64.4842     143.9540     -74.6554     -59.2063    -177.8129     -63.4913     130.9646     169.6634      64.1983     162.4778
